CATEGORY,RUN_ACCESSION,STATUS,FASTQ_MD5_LIST,FASTQ_URL_LIST
10000_RANDOM_1MB,ERR1020945,ACTIVE,"[""70c6d8ecda698160b2229cf483a81c12""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1020945/ERR1020945.fastq.gz""]"
10000_RANDOM_1MB,ERR1020953,ACTIVE,"[""e8c90748ebf99a9d8ebad35138dfcf84""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1020953/ERR1020953.fastq.gz""]"
10000_RANDOM_1MB,ERR1021030,ACTIVE,"[""3cf5b900e22266ca6b677360d60f8018""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1021030/ERR1021030.fastq.gz""]"
10000_RANDOM_1MB,ERR1021102,ACTIVE,"[""4bedec20f3f52af8ae93905917fcf20b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1021102/ERR1021102.fastq.gz""]"
10000_RANDOM_1MB,ERR1021139,ACTIVE,"[""cb994a47a1f3982c4a23bcd241041a8a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1021139/ERR1021139.fastq.gz""]"
10000_RANDOM_1MB,ERR1021144,ACTIVE,"[""950c834c2c687f643ff72e38abfde8eb""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1021144/ERR1021144.fastq.gz""]"
10000_RANDOM_1MB,ERR1021157,ACTIVE,"[""17c11b5cd06e3c539f7c5ef1d59af81b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1021157/ERR1021157.fastq.gz""]"
10000_RANDOM_1MB,ERR1021235,ACTIVE,"[""c4d41ad0fd64118898489381e3b7bc92""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1021235/ERR1021235.fastq.gz""]"
10000_RANDOM_1MB,ERR1021341,ACTIVE,"[""6bf67023aef106d72ebc967fb41ff274""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1021341/ERR1021341.fastq.gz""]"
10000_RANDOM_1MB,ERR1021353,ACTIVE,"[""39f8f485ad9f10379f9d397450f84ecf""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1021353/ERR1021353.fastq.gz""]"
10000_RANDOM_1MB,ERR1021371,ACTIVE,"[""8c6f5fc884301c4882ec34503df557f4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1021371/ERR1021371.fastq.gz""]"
10000_RANDOM_1MB,ERR1021377,ACTIVE,"[""75c05c39842f24cddacd096d7d9f75c9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1021377/ERR1021377.fastq.gz""]"
10000_RANDOM_1MB,ERR1021456,ACTIVE,"[""d09403b82f6da27ce5acc7ca111af71f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1021456/ERR1021456.fastq.gz""]"
10000_RANDOM_1MB,ERR1021521,ACTIVE,"[""082d2287edb7d6be4b6cf364ef6cccf7""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1021521/ERR1021521.fastq.gz""]"
10000_RANDOM_1MB,ERR1021555,ACTIVE,"[""bdf4604abd81756fb3ea0e1dd3ddf203""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1021555/ERR1021555.fastq.gz""]"
10000_RANDOM_1MB,ERR1021606,ACTIVE,"[""e53129ef8bff509a3353a9c4c6daded5""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1021606/ERR1021606.fastq.gz""]"
10000_RANDOM_1MB,ERR10216072,ACTIVE,"[""cb2723fe1ff1d84af03a32cb97661ded"",""b0ad5aa8f53cae5e6e3a0a13c44fb11c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/072/ERR10216072/ERR10216072_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/072/ERR10216072/ERR10216072_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1021614,ACTIVE,"[""85c514819dac14133db8c9c2df3da73b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1021614/ERR1021614.fastq.gz""]"
10000_RANDOM_1MB,ERR1021624,ACTIVE,"[""325e766340b193b33609f87eb82c06cb""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1021624/ERR1021624.fastq.gz""]"
10000_RANDOM_1MB,ERR10216362,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10216606,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10217034,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10218990,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10218997,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10220186,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10220224,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10220384,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR10222882,ACTIVE,"[""72aec722e1d0f14a64688487e0973208"",""6f40cab87fc12a4085505ccad1266bf4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/082/ERR10222882/ERR10222882_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/082/ERR10222882/ERR10222882_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10222883,ACTIVE,"[""2d97c3004f2cf802aa908442fd5a8f63"",""7c5400ddbf8073390702b701187fda06""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/083/ERR10222883/ERR10222883_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/083/ERR10222883/ERR10222883_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10223072,ACTIVE,"[""8dda07ab03635b40ab632a30de4a96d2"",""54595490766d617398ca6ac27176c390""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/072/ERR10223072/ERR10223072_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/072/ERR10223072/ERR10223072_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10223090,ACTIVE,"[""39a0fb9ddde7acaa105bcddcc5db86e6"",""9918298451fade1c61a4664b51bf2b27""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/090/ERR10223090/ERR10223090_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/090/ERR10223090/ERR10223090_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10223096,ACTIVE,"[""2f74a8c4fbe6ca7712018490360b937e"",""50730cada303f365f02245cb60ba2956""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/096/ERR10223096/ERR10223096_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/096/ERR10223096/ERR10223096_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10223287,ACTIVE,"[""9db2f36dfc22af610e25cb74af2f2553"",""fc0aa2d558aea978c8fdd4e64d48cb01""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/087/ERR10223287/ERR10223287_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/087/ERR10223287/ERR10223287_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10223567,ACTIVE,"[""8b2c6b5ed3f937e52cc9b769823be760"",""1b1f0bed4d22dbe7a3767d04bcddccae""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/067/ERR10223567/ERR10223567_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/067/ERR10223567/ERR10223567_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10225392,ACTIVE,"[""939a49f10ca3a6e0edf08dd6419d6d1c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/092/ERR10225392/ERR10225392.fastq.gz""]"
10000_RANDOM_1MB,ERR10225503,ACTIVE,"[""283893c6c9760f7f2f92ca21c55f03be"",""c8854199b518631b3a39ee638fbad8d7""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR10225503/ERR10225503_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR10225503/ERR10225503_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10232955,ACTIVE,"[""0d50ea3d81112fec176b9a012d584d20"",""34f5e0626fd1e08ec112933b90888227"",""40aed323f2f08692c0c993b703f3b6ae""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/055/ERR10232955/ERR10232955.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/055/ERR10232955/ERR10232955_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/055/ERR10232955/ERR10232955_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1026240,ACTIVE,"[""44d97ba67c3423550c841a8df8a6bcc9"",""253760706a41995cdc7f19b44b5c7c25""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1026240/ERR1026240_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1026240/ERR1026240_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1026302,ACTIVE,"[""f5e1ba78347ec6bae44049c7c4861761"",""001a5f3842f79a7b9297c2dc3e76ce66""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1026302/ERR1026302_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1026302/ERR1026302_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1026524,ACTIVE,"[""35ab2cccaa7e682289d52b5db390abdb"",""e4a08fcfcf22f413e70b40793d5ecabe""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1026524/ERR1026524_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1026524/ERR1026524_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1026770,ACTIVE,"[""594d859aeb252ac9aa1108c81a2aaadf"",""1d96b55faf09bf1ad990810b421b2f6e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1026770/ERR1026770_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1026770/ERR1026770_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1026789,ACTIVE,"[""4f1ce4e44731cb851f0edbbd769c4f09"",""e072ccaa96d2c2a0f1521cfb6cc1fa19""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1026789/ERR1026789_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1026789/ERR1026789_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027051,ACTIVE,"[""054192c60e82d70e48893f4043eee7a4"",""7bf4c89aed6c9e825740bffc1f0902d0""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1027051/ERR1027051_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1027051/ERR1027051_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027219,ACTIVE,"[""54f1594b2ba15e7fddebc85315c4255c"",""ce171a985d80a67e7d83f26f7e1a1fc6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1027219/ERR1027219_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1027219/ERR1027219_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027262,ACTIVE,"[""ed18bc9255f9327df259b0251c80aee3"",""841864c34f1e5261a012da5a6e18b206""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1027262/ERR1027262_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1027262/ERR1027262_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027296,ACTIVE,"[""56b14174cd895c93b6ef23f7e78a90ee"",""d3612288ff123c5ce8e81b811042c8a4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027296/ERR1027296_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027296/ERR1027296_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027303,ACTIVE,"[""e86715821fd5adfe3efd75e1fff4c2b3"",""3cf6247de5dbddf5d3ed808d2e100bca""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1027303/ERR1027303_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1027303/ERR1027303_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027376,ACTIVE,"[""bb614cc045c1f8252383ee37226f9dc9"",""88066d2d7dba4cf7a6e0357d24761984""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027376/ERR1027376_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027376/ERR1027376_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027448,ACTIVE,"[""aa8b3d7664f408e4bc978b54d0ce33d3"",""1d92432b2fd05e7da9816a90ea7bec9f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1027448/ERR1027448_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1027448/ERR1027448_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027540,ACTIVE,"[""a2b5b729be0914cddf5d7e9a5072d5aa"",""5a9e694ced53b0c0629db2be4e276fab""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1027540/ERR1027540_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1027540/ERR1027540_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027546,ACTIVE,"[""2463b3d193dbe4647bd776ae450a7cc7"",""e318ff65402c6b03ee468257f151453c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027546/ERR1027546_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027546/ERR1027546_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027571,ACTIVE,"[""72ef87a716a94012ba7582dfa3e309e1"",""700bf190f0967f2307a53236b590245c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1027571/ERR1027571_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1027571/ERR1027571_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027576,ACTIVE,"[""2c36e85255a67fa706fe4ac2de0e357d"",""6e1aed8e9df7a103f9156d2db8720f34""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027576/ERR1027576_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027576/ERR1027576_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027597,ACTIVE,"[""f2d248bdfee1a9ed51516b9ce0c2d381"",""a84fb6fd9f1da755b302ad95c4fe5d56""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1027597/ERR1027597_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1027597/ERR1027597_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027633,ACTIVE,"[""0eff2a11cad814f7f811ec47da3d84f8"",""a2a1384f55a4ff0a5ff372e4ad77fbd1""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1027633/ERR1027633_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1027633/ERR1027633_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027869,ACTIVE,"[""766f937f251b5d9d7fd8bb37da43b2a7"",""f26cc00749e8ac3d0bdee3dc40a7e9b8""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1027869/ERR1027869_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1027869/ERR1027869_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027911,ACTIVE,"[""a1a937e71b1d819dbfb3b8957fa9494d"",""739cd408aca0c149a7b78ab7eb5756f2""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1027911/ERR1027911_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1027911/ERR1027911_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1027936,ACTIVE,"[""2e5224508cae7ed0ceac4fba0c1584e2"",""611be08e9deb818b4ffad566d4fc9e5d""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027936/ERR1027936_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1027936/ERR1027936_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028016,ACTIVE,"[""fc35f0f313f8b720c8f25671fe9c3661"",""a68db504fd00ed0fea4faeedc6dd37a4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1028016/ERR1028016_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1028016/ERR1028016_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028022,ACTIVE,"[""3b48943414feba6882f9b08792d31635"",""25e09614744480996ee5214facc3b2b2""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1028022/ERR1028022_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1028022/ERR1028022_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028178,ACTIVE,"[""8507c1ee122795bdda91011ae385b7af"",""2a1d17c834a446c2b3983585f1bed0e1""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1028178/ERR1028178_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1028178/ERR1028178_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028221,ACTIVE,"[""d36bdc040d9b99c9e1ebffd0afeec2b3"",""78b72051a16485a907e374d729e71158""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1028221/ERR1028221_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1028221/ERR1028221_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028224,ACTIVE,"[""a2ffefc5b0472d12979c55d2aae255e4"",""481bc4e45ea36b286cad966a35070235""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1028224/ERR1028224_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1028224/ERR1028224_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028279,ACTIVE,"[""4500866c3d72e3d8d6ede21cf8e27a96"",""f26950cbc472521354f15947e7272b9c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1028279/ERR1028279_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1028279/ERR1028279_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028305,ACTIVE,"[""8634799b99cb6bc7f8b9b4625044efe3"",""1556ef91857e6dd1e74a5fc050ba8fd5""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1028305/ERR1028305_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1028305/ERR1028305_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028308,ACTIVE,"[""4459a0e31d22ffc7386baa7c3277a279"",""35402a9680664f2e5ed78a5da22e64c4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1028308/ERR1028308_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1028308/ERR1028308_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028350,ACTIVE,"[""54db7c776e18ed676779a0c010119aa5"",""c39a92f5dde5c465a82ceee2e015b541""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1028350/ERR1028350_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1028350/ERR1028350_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028394,ACTIVE,"[""8ad0342eab8c591105b7de1f9bcad9e4"",""cbb02cc370c46cfd69750f16d23fc232""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1028394/ERR1028394_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1028394/ERR1028394_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028603,ACTIVE,"[""6fc3a2e58d103ef97c63e952f5dc6616"",""04d018734ab5621e033d225b279b7a11""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1028603/ERR1028603_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1028603/ERR1028603_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028657,ACTIVE,"[""577c4bc0f5aa38f17b165cdf8a11c725"",""77c0e12d164e53d3c7095af80afbeb43""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1028657/ERR1028657_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1028657/ERR1028657_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028764,ACTIVE,"[""974810faaaff5eca962fc9760214d1da"",""9e833d2d408c954f3388287db7cfb3a0""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1028764/ERR1028764_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1028764/ERR1028764_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1028947,ACTIVE,"[""03b34e09e731cdaec44b62f0840ca42d"",""f15ed16dfcfea432c93f786c9b8860fc""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1028947/ERR1028947_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1028947/ERR1028947_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1029051,ACTIVE,"[""d9f563e59c77d233230ff5b319532652"",""991a6926a8b7d8532f67611313e564b0""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1029051/ERR1029051_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1029051/ERR1029051_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1029146,ACTIVE,"[""2ddad4c094ce6bbfcfe5eb5c861e0a50"",""b6a679a0008af7fb2136c55655227f76""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1029146/ERR1029146_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1029146/ERR1029146_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1029350,ACTIVE,"[""137adf7752a968d4499ca16dba8de8ca"",""e1f6e210295616774ac6b1b536c203ae""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1029350/ERR1029350_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1029350/ERR1029350_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1029525,ACTIVE,"[""0aef3fcb64a6a178a398597cbc5e74e6"",""b7232e772b0c15027053352e3051db0e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1029525/ERR1029525_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1029525/ERR1029525_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1029602,ACTIVE,"[""14aa15cc535200e0681ce9236bd084ba"",""ee7d4b12d39861869adb1ef8680cf651""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1029602/ERR1029602_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1029602/ERR1029602_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10299172,ACTIVE,"[""e575d83744ba752920e37c16fbff4b2a"",""e6e72f9b1263cd53a6def410cfd588fa""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/072/ERR10299172/ERR10299172_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/072/ERR10299172/ERR10299172_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10300095,ACTIVE,"[""3cd929c9c3f9eccdc79028d05a2433dc"",""b69c9468f73f9614916597e7228ee593""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/095/ERR10300095/ERR10300095_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/095/ERR10300095/ERR10300095_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10302169,ACTIVE,"[""1f5f40ad1edc5efa6cbee064e607aeac"",""1d2ba8bddde655da7a705db6c610b1ac""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/069/ERR10302169/ERR10302169_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/069/ERR10302169/ERR10302169_2.fastq.gz""]"
10000_RANDOM_1MB,ERR10302183,ACTIVE,"[""b9ee749849a0145537c49476a9d18fa7"",""1c4b12034176cc51471da3bc6ce01c90""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/083/ERR10302183/ERR10302183_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/083/ERR10302183/ERR10302183_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1030419,ACTIVE,"[""9e95db454ce4ddf8e5fab56ac8f3846d"",""4f1ff4353c6e5bcacbe9ad07cbf62331""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/009/ERR1030419/ERR1030419_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/009/ERR1030419/ERR1030419_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1030424,ACTIVE,"[""5d0bdec2a966cff5ddf9e05f7a0ed111"",""cddb6cf6f57f1678e8915436e8973d16""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/004/ERR1030424/ERR1030424_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/004/ERR1030424/ERR1030424_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1030426,ACTIVE,"[""c8030d04103854cf748c883619e984f4"",""2a1c7e8269525728fc43ec710177ada9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/006/ERR1030426/ERR1030426_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/006/ERR1030426/ERR1030426_2.fastq.gz""]"
10000_RANDOM_1MB,ERR1030437,ACTIVE,"[""ea9e6d26ebdba37e74e55e2d4c81ac8b"",""904fb60e967c683fb0b7a1c71abce2f6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/007/ERR1030437/ERR1030437_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/007/ERR1030437/ERR1030437_2.fastq.gz""]"
